housing,loan,job_admin.,job_blue-collar,job_entrepreneur,job_housemaid,job_management,job_no job data,job_retired,job_self-employed,job_services,job_student,job_technician,job_unemployed,marital_divorced,marital_married,marital_single,education,contact_No contact data,contact_cellular,contact_telephone,month,age,balance,day_of_week,duration,campaign,pdays,previous
0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,1,False,True,False,11,59,222,18,97,1,-1,0
0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,3,False,True,False,10,33,1278,6,649,1,-1,0
1,0,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,3,False,True,False,5,42,0,8,88,1,360,1
0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,2,False,True,False,7,28,153,23,1124,2,-1,0
1,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,2,False,True,False,5,30,-177,14,87,1,345,2
1,0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,1,True,False,False,5,45,2217,15,126,1,-1,0
1,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,1,True,False,False,5,32,611,8,541,3,-1,0
0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,3,False,True,False,9,36,1354,7,281,3,97,2
1,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,2,True,False,False,5,34,383,13,2231,1,-1,0
0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2,False,True,False,8,26,96,11,349,1,70,3
1,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,3,False,True,False,5,32,2684,18,542,2,-1,0
1,0,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,2,True,False,False,5,45,3354,29,746,1,-1,0
0,1,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,2,False,True,False,7,26,-119,9,359,5,-1,0
1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2,False,True,False,5,43,24,7,183,4,357,2
1,0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,2,True,False,False,5,32,-18,12,155,3,-1,0
0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,2,True,False,False,6,39,207,6,78,2,-1,0
0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,2,False,False,True,11,63,3904,8,360,1,96,4
0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,3,False,True,False,8,53,12,27,345,10,-1,0
0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,3,True,False,False,6,38,6209,20,46,10,-1,0
0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,3,False,True,False,3,54,2473,5,607,2,-1,0
0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,2,False,False,True,7,26,1,31,14,20,-1,0
1,0,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,3,False,True,False,11,33,22867,10,266,2,92,3
0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,2,False,True,False,6,31,447,4,327,3,77,3
1,0,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,3,False,True,False,11,32,6274,17,500,2,-1,0
0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,2,True,False,False,6,52,2276,20,83,3,-1,0
0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2,False,True,False,1,55,1633,11,210,1,192,2
0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,3,False,True,False,7,48,-392,31,725,4,-1,0
1,0,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,2,False,True,False,8,39,454,25,171,8,-1,0
0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,1,False,True,False,9,72,4657,27,132,4,94,16
0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,3,False,True,False,3,49,377,24,74,2,-1,0
1,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,2,True,False,False,5,23,13,27,280,3,-1,0
0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,1,False,True,False,8,55,3485,18,625,4,-1,0
0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2,False,True,False,5,47,368,21,403,1,87,6
1,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,3,False,True,False,4,38,2812,30,830,1,-1,0
1,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,3,True,False,False,5,29,2564,27,306,2,-1,0
0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,3,False,True,False,9,73,1843,11,106,2,-1,0
0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,3,False,True,False,8,41,1194,14,50,5,-1,0
0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,2,False,True,False,8,49,410,27,117,7,-1,0
0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,3,False,False,True,5,43,2643,4,331,5,-1,0
1,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,1,False,True,False,7,42,213,7,434,3,-1,0
0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,3,True,False,False,5,32,311,12,757,2,-1,0
0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,3,False,True,False,7,43,0,18,110,1,-1,0
0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,2,False,True,False,10,27,3792,22,504,1,183,2
1,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,2,True,False,False,5,26,901,26,764,2,-1,0
1,0,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,2,False,True,False,7,42,703,10,210,1,-1,0
0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2,False,True,False,3,46,974,17,178,1,-1,0
0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,3,False,True,False,12,25,2551,28,400,3,-1,0
1,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,3,False,True,False,4,26,5169,20,639,2,-1,0
0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,3,False,True,False,7,41,0,31,24,4,-1,0
0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,3,False,True,False,8,30,533,11,229,2,99,4
0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,3,False,True,False,8,35,837,4,329,1,-1,0
0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,2,False,False,True,4,74,921,17,394,2,-1,0
0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,3,False,True,False,2,31,1017,2,83,1,-1,0
1,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,3,True,False,False,5,30,3625,23,469,2,-1,0
0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,3,False,True,False,8,35,82,8,507,4,-1,0
1,0,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,2,True,False,False,5,50,841,29,54,2,-1,0
1,0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,2,False,True,False,8,49,1219,26,168,5,-1,0
0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,3,False,True,False,2,41,27696,12,138,2,184,3
0,1,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,3,False,True,False,7,32,222,15,820,4,-1,0
1,0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,2,False,True,False,5,48,1730,4,361,1,89,3
1,1,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,2,False,False,True,7,41,1838,24,242,4,-1,0
0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2,False,True,False,8,46,44,6,175,2,-1,0
0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,3,False,True,False,8,30,5359,19,145,1,84,2
1,1,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,2,False,True,False,7,33,0,11,443,1,-1,0
1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,1,False,True,False,7,40,0,11,271,2,-1,0
1,0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,1,False,True,False,8,30,201,31,219,1,157,12
0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,3,False,True,False,11,41,217,19,328,1,-1,0
0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,3,False,True,False,4,30,81,22,145,1,-1,0
1,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,3,False,True,False,5,25,505,6,37,1,-1,0
1,0,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,2,False,True,False,5,43,0,5,150,2,342,2
1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,3,True,False,False,5,48,981,15,995,2,-1,0
0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,3,False,True,False,11,37,1276,16,146,1,94,2
0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,3,False,True,False,10,61,0,16,136,2,-1,0
0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,3,False,True,False,8,31,573,12,138,2,-1,0
0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,3,False,True,False,7,61,10861,26,336,2,259,3
0,0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,2,False,True,False,1,42,936,30,931,1,-1,0
1,0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,2,False,True,False,7,28,368,9,174,7,-1,0
1,0,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,3,False,True,False,9,55,26306,23,84,1,589,4
1,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,2,True,False,False,6,23,492,4,638,1,-1,0
0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,3,False,True,False,4,47,86,30,387,3,87,1
0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,1,False,True,False,10,61,8729,30,480,1,-1,0
1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2,True,False,False,6,46,849,5,508,2,-1,0
0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0,False,True,False,7,45,5511,2,272,1,-1,0
0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,2,False,True,False,5,26,620,22,223,1,94,1
1,0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,2,False,True,False,2,41,1245,4,123,1,271,1
1,0,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,1,False,True,False,8,59,3400,5,515,3,-1,0
1,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,3,False,False,True,5,31,12857,4,483,4,87,2
0,0,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,2,True,False,False,6,46,270,12,125,1,-1,0
0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2,False,True,False,11,44,205,3,289,1,-1,0
1,0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,1,True,False,False,5,41,1250,20,1392,2,-1,0
1,0,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,2,False,True,False,7,40,-357,16,700,4,-1,0
1,0,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,1,True,False,False,5,41,-233,15,1156,2,-1,0
1,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,3,False,True,False,7,31,5691,21,357,1,-1,0
0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,2,False,True,False,7,39,2467,19,207,2,276,3
1,0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,0,True,False,False,5,35,4822,20,843,2,-1,0
0,1,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,2,True,False,False,6,51,144,27,153,2,-1,0
1,0,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,2,False,True,False,8,44,945,4,190,1,-1,0
1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1,False,True,False,8,48,4459,6,536,1,-1,0
0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,3,False,True,False,8,30,4210,12,796,4,-1,0
0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,2,False,True,False,11,32,136,16,206,1,188,3
1,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,2,True,False,False,6,28,3575,3,245,1,-1,0
